PERSON_ID,RECRUIT_ID,LABEL
2021,166,0
2022,245,0
2023,47,0
2024,425,0
2025,313,0
2026,228,0
2027,76,1
2028,147,0
2029,36,0
347,97,0
2030,124,0
2031,373,1
1239,182,0
2032,440,0
2033,159,0
2034,6,0
2035,40,1
1568,283,1
2036,119,0
2037,261,0
2038,387,0
2039,36,0
1331,12,0
628,145,0
2040,441,1
2041,51,0
2042,3,0
2043,243,0
2044,275,0
2045,124,0
1042,442,0
2046,244,0
2047,80,0
2048,12,0
2049,212,0
692,197,0
2050,110,0
2051,26,0
2052,3,0
705,14,0
2053,443,0
2054,21,0
2055,36,0
2056,104,0
2057,41,0
2058,247,0
2059,310,0
2060,80,0
2061,165,0
2062,31,0
2063,62,0
2064,71,0
2065,69,0
2066,60,0
2067,68,0
2068,150,0
2069,117,0
2070,37,0
2071,26,0
2072,444,1
2073,87,0
2074,3,0
2075,137,1
2076,217,0
2077,66,0
2078,82,0
188,219,0
2079,363,0
2080,270,0
2081,47,0
2082,71,0
2083,307,1
2084,133,0
2085,445,0
2086,60,0
2087,301,0
2088,130,0
2089,69,1
2090,71,0
2091,221,0
2092,51,0
2093,362,0
2094,373,0
2095,21,0
2096,68,0
2097,137,1
2098,325,0
2099,288,0
2100,44,1
2101,426,0
476,75,0
910,210,0
2102,221,0
2103,18,0
675,313,0
2104,40,0
2105,164,0
2106,217,0
2107,97,0
2108,7,0
71,346,0
2109,125,0
2110,37,0
2111,89,1
2112,47,0
2113,57,0
2114,67,0
2115,272,1
2116,284,0
2117,17,0
2118,89,1
2119,117,0
2120,334,1
2121,307,1
2122,60,0
2123,68,0
2124,446,1
1577,44,0
2125,307,1
2126,224,0
1255,193,0
2127,95,0
2128,401,1
449,12,0
2129,389,1
2130,447,0
2131,40,0
2132,448,0
2133,70,0
2134,304,0
2135,63,0
2136,164,0
2137,449,0
2138,30,0
2139,124,0
2140,63,0
2141,228,0
2142,245,0
2143,285,0
2144,137,0
2145,7,0
2146,290,0
2147,37,0
2148,450,0
2149,275,0
2150,63,0
2151,56,0
2152,202,0
2153,3,0
2154,308,0
2155,82,0
2156,47,0
2157,150,0
2158,108,1
2159,240,0
2160,300,1
2161,123,0
2162,21,0
2163,12,0
2164,161,0
2165,179,0
2166,147,0
2167,33,0
2168,11,0
1594,5,0
2169,182,0
2170,144,1
2171,124,0
2172,95,0
2173,321,0
2174,278,0
956,203,0
2175,99,0
2176,66,0
2177,63,0
2178,3,0
2179,68,0
2180,152,0
2181,124,0
2182,334,0
2183,451,1
2184,452,0
2185,21,0
2186,62,0
2187,137,0
2188,68,0
2189,75,0
2190,59,0
2191,364,0
2192,34,0
2193,453,0
2194,303,0
2195,204,0
2196,87,0
2197,56,0
2198,180,0
2199,119,0
580,4,0
2200,1,0
2201,161,0
2202,35,0
2203,275,0
2204,78,0
2205,34,0
2206,3,0
2207,312,1
2208,91,0
2209,233,0
2210,67,0
2211,99,0
2212,102,0
2213,104,0
2214,454,0
2215,419,0
2216,234,0
2217,21,0
790,227,0
2218,76,1
2219,135,0
2220,225,0
2221,309,0
417,244,0
2222,195,0
2223,378,0
2224,259,0
2225,58,1
2226,455,0
2227,273,0
2228,110,0
2229,222,0
2230,26,0
2231,388,0
2232,282,0
2233,217,0
2234,199,0
2235,28,0
2236,398,1
2237,456,0
2238,116,0
2239,22,0
2240,457,1
2241,241,1
594,130,0
2242,75,0
2243,235,0
2244,0,0
2245,106,1
2246,182,0
2247,87,0
2248,133,0
2249,182,0
2250,217,0
2251,131,0
2086,27,0
2252,60,0
2253,222,0
2254,138,0
2255,102,0
2256,34,0
2257,21,0
2258,21,0
2259,72,0
2260,37,0
2261,321,0
2262,99,0
2263,131,0
2264,68,0
2265,147,0
2266,458,0
2267,317,0
2268,89,1
2269,180,0
2270,153,0
2271,305,0
2272,297,1
2273,22,0
2274,292,0
2275,238,0
2276,37,0
2277,279,0
2278,309,0
2279,17,0
2280,135,0
2281,270,0
2282,65,0
2283,77,0
2284,221,0
2285,133,0
2163,42,0
2286,238,0
2287,51,0
2288,234,0
2289,166,0
2290,179,0
2291,311,0
2292,223,0
2293,371,0
2294,47,0
2295,199,0
309,283,0
2296,42,0
2297,41,0
2298,60,0
1841,234,0
2299,264,1
2300,3,0
327,14,0
2301,459,0
2302,66,0
2303,238,0
2304,228,0
2305,0,0
2306,0,0
2307,304,0
2308,0,0
2309,70,0
2310,149,0
2311,367,0
856,460,0
2312,308,0
2313,440,0
2314,79,0
2315,175,0
2316,217,0
1848,161,0
2317,37,0
2318,297,1
2319,369,0
2320,461,0
2321,0,0
2322,37,0
1236,42,0
2323,47,0
2324,37,0
2325,185,1
2145,318,0
2326,378,0
2327,79,1
2328,264,0
2329,317,0
2330,214,0
2331,165,0
2332,87,0
2333,244,0
2334,30,0
2335,153,0
2336,46,0
2337,462,0
2338,12,0
2339,325,0
2340,80,0
2341,311,0
2342,3,0
2343,79,0
2344,57,0
2345,275,0
258,127,0
2346,218,1
2347,150,0
2348,26,0
2349,127,0
2350,366,0
1585,174,0
385,71,0
2351,144,1
2352,162,0
2353,137,0
2354,171,1
2355,366,0
2356,41,0
2357,90,0
2358,230,0
2359,123,0
2360,68,0
2361,53,0
2362,47,0
2363,26,0
407,180,0
2364,37,0
2365,210,0
2067,150,0
2366,447,0
2367,134,0
2368,312,1
2369,60,0
2370,100,0
2371,252,0
2372,282,1
2373,157,0
2374,47,0
2375,124,0
78,37,0
2292,233,0
2376,213,0
2377,99,0
2378,350,0
2379,167,1
2380,219,0
2381,210,0
2382,443,1
2383,226,0
2384,384,0
2385,45,0
1857,17,0
2386,42,0
2387,182,0
2388,463,1
2389,152,0
2390,221,0
2391,137,0
88,440,0
2392,464,0
1001,87,0
2393,175,0
2394,29,1
2395,250,0
2396,157,1
2397,180,1
2398,180,0
2399,247,0
2400,66,0
2401,252,0
2402,465,0
2403,350,0
2404,44,0
2405,102,0
2406,40,0
2407,298,1
2408,33,0
2409,411,0
2410,326,0
2411,97,0
2412,17,0
2413,388,0
2414,404,0
2415,400,1
2416,249,0
2417,74,0
2418,37,0
2419,419,0
2420,466,1
2421,217,0
2422,34,0
2423,238,0
2424,27,0
2425,100,0
2426,30,0
2427,33,0
2428,0,0
2429,124,0
2430,454,0
2431,125,0
2432,92,0
2433,219,0
2434,138,0
2435,91,0
2436,284,0
2437,262,0
2438,215,1
2439,175,0
2440,288,0
2441,118,0
2442,157,0
335,190,0
545,380,0
2443,213,0
2444,33,0
2445,60,0
2446,274,0
2447,160,0
2448,405,0
2449,71,0
2450,317,0
2451,147,0
734,26,0
2452,37,0
1469,213,0
2453,21,0
2454,386,0
2455,66,0
2456,32,0
2457,37,0
2303,406,1
2458,37,0
2459,28,0
2460,18,0
2461,51,0
2462,126,0
2463,75,0
2464,147,0
2465,11,0
2466,360,0
2467,99,0
2468,467,0
2469,282,1
2470,133,0
2471,0,0
2472,182,0
2473,180,0
2474,468,0
2475,94,0
2476,354,1
2238,469,1
2477,339,0
2478,99,0
2479,232,0
2480,91,0
1219,409,0
2481,31,0
2482,67,0
1945,124,0
2483,22,0
1346,32,0
2484,470,1
2485,47,0
2486,279,0
2487,175,0
2488,308,0
2489,77,0
2490,350,0
2491,124,0
2492,411,0
2493,237,0
2494,278,0
903,50,0
2495,228,0
2496,50,0
249,67,0
2497,127,0
2498,268,0
1223,163,0
2499,127,0
2500,290,0
2501,113,0
562,21,0
1617,284,0
2502,75,0
2503,66,0
2504,68,0
2505,410,1
2506,128,0
208,407,0
2507,225,0
2508,244,0
2509,347,0
2510,347,0
2511,30,0
2512,471,1
2513,3,0
2514,129,0
2515,207,0
1642,284,0
2516,235,0
2517,348,0
2518,66,0
2519,22,0
2520,34,0
2521,26,0
2522,187,0
2523,97,0
2524,88,0
2525,329,0
2526,243,0
2527,96,1
2528,47,0
2529,123,0
388,80,0
2530,384,0
2531,312,1
2532,243,0
76,311,0
2533,152,0
2534,228,0
2535,33,0
2536,143,0
2537,361,0
322,56,0
1131,130,0
2538,283,0
2539,284,0
2540,59,0
692,434,0
2541,203,0
2542,80,0
2543,108,1
2544,472,0
2545,250,0
2546,17,0
2547,312,1
2548,133,0
907,37,0
2549,228,0
2550,247,0
2551,193,0
2552,111,0
2553,124,0
2554,100,0
2555,66,0
2556,473,0
2177,253,0
2557,67,0
2558,151,0
2559,248,0
2560,7,0
2561,34,0
2562,111,0
2563,128,0
2564,430,0
2565,46,0
2566,124,0
2419,397,0
2567,357,0
2568,135,0
2569,28,0
2570,134,0
2571,294,0
2572,59,0
2573,244,0
826,30,0
2574,288,0
2575,34,0
2576,389,1
2577,407,1
2578,65,0
2579,317,0
2580,259,0
2041,159,0
2581,36,0
2527,396,0
2582,131,0
2583,166,0
2584,137,1
2585,47,0
2586,280,0
2587,163,0
2588,219,0
2589,58,1
960,180,0
2590,133,0
2591,217,0
2592,79,0
2593,196,0
2594,280,0
2595,6,0
2596,5,0
2597,12,0
2598,311,0
2599,89,0
1760,217,0
2600,0,0
2601,272,1
2602,252,0
2603,3,0
2604,474,1
2605,314,0
2459,311,0
2606,308,0
2607,36,0
2608,67,0
2609,66,0
2610,392,0
2611,41,0
2612,50,0
2613,132,0
2614,47,0
1815,238,0
2615,96,1
2616,303,0
2617,128,0
2618,87,0
2619,111,0
2620,51,0
2621,238,0
2622,374,0
343,68,0
2623,180,0
2624,86,0
2625,46,0
2626,26,0
2627,57,0
2628,53,0
2629,143,0
2630,309,0
2631,33,1
2632,83,0
2633,219,0
2634,317,0
2635,190,0
2636,127,0
2637,37,0
2573,59,0
2638,162,0
2639,56,0
2640,137,0
2641,160,0
2642,217,0
2643,475,0
2644,26,0
2645,48,0
2646,440,0
2647,180,0
580,388,0
2648,37,0
2649,404,0
2650,37,0
2651,199,0
2652,72,0
2653,450,0
2654,92,0
2655,217,0
2656,288,0
2657,44,1
2658,248,0
2659,297,1
2660,66,0
2661,66,0
2662,79,0
2663,278,0
859,292,0
2664,3,0
2665,22,0
2666,17,0
2667,41,0
2668,17,0
2669,0,0
2670,198,1
2671,21,0
2672,79,0
2673,404,0
2674,77,1
2675,99,0
2676,110,0
2677,476,0
2678,199,0
2679,92,0
2680,204,0
2681,316,1
35,12,0
2682,79,0
2683,101,0
2684,133,0
2685,124,0
2686,270,0
2401,26,0
2687,248,0
2688,87,0
2379,388,0
2689,222,0
2690,147,0
2691,334,0
2692,45,0
2693,364,0
2694,50,0
2695,99,0
2696,160,0
2697,228,0
2698,47,0
2699,111,0
2700,219,0
2701,12,0
2702,92,0
2703,123,0
2704,133,0
2705,223,0
2706,253,0
2707,71,0
2708,255,0
2709,288,0
2710,341,0
2711,307,1
2712,137,0
2403,59,0
2713,150,0
629,319,0
2714,317,0
2715,262,0
2716,477,0
2717,478,0
2718,60,0
2719,232,0
862,38,0
2720,407,1
2721,32,0
2722,47,0
2723,59,0
2724,323,0
2725,90,0
2726,22,0
2727,286,0
2728,119,0
2729,275,0
2730,305,0
241,59,0
217,479,1
2731,375,0
2732,183,0
2733,69,0
2734,99,0
2735,133,0
2736,6,0
2737,32,1
2738,476,0
2739,115,0
2740,53,0
2741,59,0
2742,3,0
2743,214,0
2744,252,0
1224,30,0
2745,47,0
2746,237,0
2747,41,0
2748,8,1
2749,70,0
2750,136,0
2751,109,1
2752,64,1
2753,127,0
2754,87,0
2755,74,0
2756,300,1
2757,33,0
2758,217,0
2759,214,0
2760,369,0
2761,283,0
2762,40,0
2763,215,1
2764,69,0
395,3,0
1750,135,0
2765,75,0
2766,328,0
1018,274,0
2767,21,0
2768,36,0
2769,27,0
2770,222,0
2771,191,0
344,87,0
2772,233,0
2773,272,1
2774,7,0
2006,237,0
2775,124,0
2776,190,0
2777,218,1
2778,291,1
2779,79,0
2780,244,0
2781,79,0
2782,180,0
2783,62,0
1056,68,0
2784,161,0
2785,12,0
2786,110,0
2787,66,0
2788,233,0
2789,37,0
2790,292,0
1058,71,0
2791,325,0
1637,414,0
2792,80,0
2793,310,0
2255,79,0
2794,228,0
2795,27,0
2796,360,0
2797,42,0
2798,217,0
2799,71,0
2800,321,0
2801,145,0
2802,37,0
2803,300,1
2804,238,0
2805,99,0
2806,137,1
2807,37,0
2808,278,0
2809,453,0
2810,30,0
2811,68,0
2812,0,0
2813,199,0
2814,480,0
2815,376,0
2816,71,0
2817,3,0
2818,41,0
2819,133,0
2820,128,0
2821,58,1
2822,318,0
2823,64,0
2824,366,0
2825,60,0
2826,294,0
2827,481,0
2828,18,0
2829,440,0
2830,215,1
149,6,0
2831,89,0
2832,37,0
2833,47,0
2834,250,0
2835,321,0
2836,77,0
2837,3,0
2746,51,0
2838,17,0
2839,120,1
2361,305,0
2840,398,0
2841,99,0
2842,131,0
2636,199,0
2843,244,0
2844,263,0
2845,124,0
2846,2,0
1133,74,0
2847,59,0
2780,71,0
2848,7,0
2426,66,0
2849,369,0
2850,6,0
2851,75,0
2852,482,1
2853,237,0
2854,383,0
2855,174,0
2003,242,0
2856,47,0
2857,182,0
781,130,0
2858,126,0
2859,483,1
2860,75,0
2861,60,0
2862,136,0
2863,96,1
2864,484,1
2732,17,0
2091,22,0
2865,1,0
1783,1,0
2866,34,0
2867,283,1
2868,74,0
2869,120,1
2870,360,0
2871,485,1
2872,300,0
2873,148,0
2874,37,0
2875,279,0
2876,220,0
2877,178,0
2878,110,0
2879,222,0
2880,71,0
2881,413,0
2882,276,0
2883,422,0
2884,108,1
2885,71,0
2886,56,0
2887,369,0
2888,14,0
2889,285,0
2890,440,0
2891,398,1
247,199,0
2892,397,0
2893,321,0
1632,219,0
2894,40,0
841,360,0
2895,68,0
2896,89,0
2897,26,0
2898,312,1
2899,182,0
2900,275,0
2901,87,0
2902,26,0
2903,182,0
2904,244,0
2905,0,0
2906,68,0
2907,102,0
2908,7,0
2909,91,0
2910,486,0
2911,149,0
2912,0,0
2913,127,0
2914,37,0
2915,147,0
1617,180,0
809,239,0
2916,228,0
2917,75,0
2918,388,0
2919,237,0
2920,88,0
2921,167,1
2922,59,0
2923,45,0
2885,244,0
2277,364,0
683,487,1
2924,36,0
2925,66,0
2926,488,1
2927,21,0
2424,21,0
2928,147,0
2929,128,0
2930,99,0
2931,18,0
2932,17,0
2933,6,0
1752,180,0
2934,78,1
2935,191,1
2936,120,1
2937,66,0
2938,21,0
2939,19,0
2940,11,0
2941,275,0
2942,7,0
2943,64,0
2944,138,0
2945,75,0
2946,109,1
1820,100,0
2872,180,0
2947,37,0
2948,193,0
2949,127,0
2950,191,0
2951,0,0
688,28,0
2952,68,0
2953,68,0
2954,308,0
2955,222,0
2956,62,0
2957,99,0
2958,68,0
2959,67,0
2960,217,0
2961,71,0
2962,312,1
2963,7,0
2964,380,0
2965,0,0
2966,150,0
2967,37,0
2968,250,0
2969,74,0
2970,40,0
2971,95,0
2134,152,0
2972,97,0
671,99,0
2973,474,0
2974,292,0
2975,0,0
2976,178,0
2977,66,0
2978,21,0
2979,311,0
2980,326,0
2981,6,0
2982,86,1
2983,445,0
2984,60,0
2985,223,0
2986,68,0
2987,3,0
2988,366,0
2989,259,0
2990,365,0
2654,28,0
2991,267,0
2992,89,0
2993,243,0
759,87,0
2994,199,0
2995,300,0
2996,452,0
2997,180,0
106,182,0
2998,36,0
2999,66,0
3000,68,0
3001,124,0
1469,69,0
3002,346,0
3003,71,0
3004,68,0
3005,61,1
3006,213,0
3007,273,0
3008,203,0
1946,74,0
3009,84,0
3010,117,0
3011,310,1
3012,0,0
552,44,0
3013,175,0
3014,68,0
3015,489,0
3016,156,0
3017,7,0
3018,403,0
792,237,0
3019,238,0
3020,262,0
407,259,0
1615,204,0
3021,94,0
3022,253,0
3023,36,0
3024,280,0
3025,283,1
3026,206,0
3027,88,0
3028,0,0
3029,45,0
3030,365,0
635,45,0
3031,7,0
3032,182,0
3033,271,0
3034,22,0
3035,12,0
3036,3,0
3037,91,1
3038,66,0
3039,81,0
2361,309,0
3040,67,0
3041,30,0
1903,33,0
347,155,0
3042,157,0
3043,243,0
3044,44,0
3045,46,0
3046,247,0
3047,490,1
3048,166,0
3049,37,0
3050,92,0
3051,218,1
3052,68,0
3053,427,0
3054,75,0
3055,174,0
3056,491,0
3057,186,1
3058,34,0
3059,47,0
3060,298,0
3061,237,0
3062,299,1
3063,47,0
3064,190,0
200,68,0
3065,411,0
3066,1,0
3067,124,0
3068,244,0
3069,17,0
3070,164,0
3071,30,0
3072,137,1
1716,131,0
3073,401,1
3074,86,1
3075,60,0
3076,63,0
3077,259,0
1911,32,0
3078,37,0
3079,5,0
3080,99,0
3081,68,0
3082,210,0
1331,34,0
3083,36,0
3084,210,0
35,37,0
3085,75,0
3086,59,0
3087,55,0
3088,59,0
3089,137,1
3090,397,0
3091,247,0
3092,26,0
3093,247,0
3094,264,1
3095,243,0
3096,356,1
3097,79,0
3098,492,0
3099,389,1
3100,202,0
3101,214,0
3102,491,0
3103,4,0
3104,26,0
3105,395,1
2480,68,0
3106,68,0
3107,56,0
3108,111,0
3109,342,0
3110,106,1
52,295,0
1622,285,0
3111,247,0
3112,34,0
3113,37,0
3114,288,0
1128,161,0
3115,294,0
3116,360,0
3117,79,0
3118,341,0
3119,68,0
3120,53,0
3121,38,0
3122,133,0
3123,0,0
3124,318,0
3125,17,0
3126,79,0
3127,95,0
3128,87,0
296,5,0
3129,50,0
2492,10,0
3130,229,0
3131,22,0
3132,113,0
1585,271,0
3133,137,0
3134,155,0
3135,102,0
3136,26,0
3137,56,0
3138,87,0
3139,209,0
3140,0,0
3141,37,0
3142,137,1
3143,0,0
3144,42,0
3145,0,0
2555,248,0
2812,68,0
214,369,0
3146,3,0
3147,437,0
3148,111,0
3149,133,0
3150,106,1
3151,68,0
3152,87,0
3153,31,0
3154,331,0
2323,66,0
3155,92,0
3156,117,0
3157,244,0
3158,133,0
3159,137,1
3160,234,0
3161,59,0
1669,22,0
3162,94,0
3163,91,0
3164,493,0
3165,4,0
3166,494,0
3167,36,0
3168,37,0
3169,59,0
3170,66,0
3171,295,0
1739,51,0
3172,201,1
3173,36,0
3174,71,0
2758,41,0
3175,151,0
3176,137,1
3177,159,0
3178,194,0
2165,434,0
3179,353,1
3180,210,0
3181,311,0
3182,37,0
3183,195,0
3184,153,0
3185,37,0
3186,445,0
3187,174,0
3188,3,0
3189,67,0
3190,1,0
3191,413,0
3192,157,0
3193,389,1
3194,243,0
3195,87,0
3196,248,0
3197,129,1
3198,92,0
3199,187,0
3200,213,0
3201,263,0
3202,92,0
2477,89,0
3203,14,0
3204,67,0
1694,284,0
3205,410,1
3037,37,0
3206,142,0
782,6,0
3207,466,1
3208,17,0
3209,161,0
3210,65,0
2009,234,0
3211,224,0
1404,233,0
3212,169,1
3213,99,0
3214,6,0
3215,12,0
3216,146,0
3217,0,0
3218,103,0
3219,466,1
3220,22,0
3221,26,0
3222,127,0
3223,37,0
3224,180,0
3225,86,0
3226,164,0
703,37,0
3227,37,0
3228,182,0
3229,278,0
3230,495,0
3231,46,0
3232,66,0
3233,217,0
3234,89,0
3235,68,0
3236,0,1
3237,202,0
3238,217,0
3239,152,0
3240,233,0
3241,17,0
3242,161,0
3243,295,0
3244,3,0
3245,193,0
3246,160,0
3247,496,1
3248,87,0
3249,55,0
3250,0,0
3251,249,0
3245,26,0
3252,0,0
3253,128,0
3254,259,0
2714,240,0
3255,34,0
3011,63,1
3256,180,1
3257,74,0
3258,0,0
3259,182,0
3260,423,1
3261,37,0
3262,37,0
3263,75,0
3264,282,0
1557,6,0
3265,288,0
3266,204,0
477,19,0
3267,113,0
3268,327,0
3269,180,0
3270,497,0
3271,319,0
3272,233,0
3273,180,0
3274,240,0
2766,12,0
613,50,0
3275,255,0
3276,44,1
3277,335,0
3278,66,0
3279,101,0
3280,498,0
3281,17,0
3282,137,1
3283,112,0
3284,67,0
759,499,0
3285,213,0
3286,180,0
3287,320,0
3288,0,1
3289,440,0
3290,17,0
3291,55,0
3292,35,0
3293,153,0
3294,259,0
3295,232,0
3296,79,0
3297,180,0
3298,151,0
3299,157,0
3300,307,1
3301,79,0
3302,6,0
3303,175,0
3014,141,0
3304,26,0
3305,0,0
809,37,0
3306,71,0
3307,500,1
3308,180,0
3309,252,0
3310,95,0
3311,84,0
3312,104,0
3313,127,0
3314,151,1
3315,215,1
3316,60,0
3317,279,0
3318,219,0
3319,2,1
3320,292,0
3321,37,0
3322,248,0
3323,470,1
3324,222,0
3325,102,0
3326,198,1
2726,219,0
3327,121,0
3328,147,0
1627,243,0
3329,156,0
3330,125,0
3331,501,1
3332,12,0
3333,320,0
3334,79,0
3335,74,0
3336,124,0
3337,36,0
3338,100,0
3339,50,0
3340,397,0
3341,165,0
3342,11,0
39,28,0
3343,219,0
3344,125,0
3345,157,1
3346,56,0
3347,226,0
2581,68,0
3348,50,0
3349,244,0
3350,18,0
3351,18,0
3352,383,0
3353,247,0
3354,14,0
486,12,0
3355,127,0
231,10,0
3356,185,1
3357,491,0
3358,352,0
3359,46,0
3360,39,0
3361,68,0
2769,147,0
3362,120,1
3363,294,0
3364,305,0
3365,69,0
3366,62,0
36,364,0
3367,68,0
2781,258,0
3368,60,0
3369,45,0
3370,502,0
3371,407,0
3372,153,0
3373,369,0
2423,89,0
3374,21,0
2099,88,0
3375,252,0
3376,182,0
3377,0,0
3378,0,0
3379,66,0
3284,87,0
3380,37,0
3381,236,1
3382,133,0
3383,18,0
1293,177,0
3384,147,0
2284,313,0
3385,203,0
3289,37,0
3386,388,0
3387,124,0
861,193,0
3388,503,0
3389,6,0
3390,294,0
1462,396,0
3391,18,0
3392,68,0
3393,504,1
3394,405,0
3395,71,0
3396,117,0
3397,214,0
407,175,0
3398,203,0
3224,6,0
3399,53,0
3400,204,0
3401,311,0
3402,241,1
3403,21,0
3404,87,0
3405,140,0
3406,222,0
3407,76,1
10,124,0
3408,288,0
3409,339,0
3410,27,0
3411,92,0
3412,99,0
3413,28,0
3414,389,1
2424,161,0
3415,277,0
3416,238,0
1267,99,0
3417,298,1
3418,505,0
3419,506,0
3420,491,0
3421,248,0
3422,62,0
831,68,0
3423,68,0
3424,63,0
1311,162,0
3425,253,1
3426,87,0
972,77,1
3427,507,0
3428,175,0
3429,15,1
3430,164,0
3431,508,1
3432,509,1
3433,37,0
3434,0,0
3435,376,0
3224,155,0
3436,259,0
325,69,0
3437,175,1
2363,311,0
3438,130,0
3439,56,0
3440,17,0
3441,21,0
3442,96,1
3443,68,0
3444,242,0
3445,26,0
3446,67,0
3447,21,0
122,38,0
3448,137,1
3449,283,0
3450,21,0
3451,92,0
3452,305,0
1016,215,1
3453,0,0
3454,510,0
3455,386,0
1113,87,0
3456,1,0
3457,284,0
3458,237,0
3459,137,0
78,12,0
3460,75,0
3461,235,0
3462,214,0
3463,252,0
3464,37,0
3465,133,0
3466,102,0
1399,39,0
3467,171,1
3468,430,0
3469,360,0
3470,102,0
3471,311,0
781,27,0
3472,0,0
3473,491,0
234,47,0
1346,21,0
3474,11,0
3475,141,0
3476,3,0
3477,310,0
1612,180,0
3306,42,0
3478,160,0
3324,91,0
3479,3,0
3480,92,0
3481,41,0
3482,80,0
3483,84,0
3484,262,0
3485,298,0
3486,50,0
3487,122,0
3488,319,0
3489,71,0
3490,164,0
3491,12,0
3492,135,0
3493,201,1
3494,46,0
3495,22,0
3496,378,0
2193,307,1
2037,113,0
3497,141,0
3498,37,0
3499,99,0
3500,88,0
1381,21,0
3501,11,0
3502,127,0
3503,102,0
3504,314,0
3505,60,0
3506,389,1
3507,37,0
3508,398,1
3509,80,0
3263,30,0
3510,49,0
3511,17,0
3512,491,0
3513,36,0
3514,6,0
3358,68,0
3515,483,1
3516,327,0
3517,232,0
3518,67,0
3519,34,0
3520,56,0
3521,244,0
3522,64,0
3523,338,0
1024,99,0
3524,66,0
3525,63,0
3526,71,0
1218,511,1
3527,324,0
3528,100,0
3529,66,0
3530,0,0
3531,12,0
3532,50,0
3533,150,1
3534,209,0
3535,12,0
3536,137,1
3537,174,0
3129,405,0
3538,0,0
3539,210,0
3540,69,0
3541,180,0
3542,6,0
3543,392,0
3544,199,0
3545,444,1
3546,314,0
3547,26,0
3548,29,1
3549,217,0
3550,212,1
1381,180,0
3551,106,1
3552,234,0
3553,259,0
3554,3,0
3555,214,0
3556,65,0
3557,66,0
3558,153,0
3559,352,0
3388,95,0
3560,182,0
3561,110,0
3562,299,1
1397,199,0
3563,180,0
3564,327,0
2575,376,0
3565,294,0
3566,512,1
3567,38,0
3568,44,0
3569,18,0
1976,115,0
3570,69,0
3571,37,0
2013,74,0
1476,59,0
3572,373,1
3573,92,0
3574,77,0
3575,161,0
3576,219,0
3577,55,0
3578,37,0
630,56,0
3579,284,0
3580,57,0
3581,62,0
3582,161,0
1399,280,0
3583,34,0
3584,173,0
3585,161,0
3586,366,0
3587,408,0
3588,79,0
2361,50,0
3589,66,0
3590,181,0
3591,57,0
3592,26,0
1454,165,0
3593,167,1
110,182,0
3594,49,0
2286,155,0
3595,100,0
3596,264,0
3597,445,1
3598,14,0
3599,425,0
668,267,0
3600,204,0
3601,51,0
3602,0,0
3603,259,0
3604,115,0
3605,71,0
3606,174,0
3607,7,0
3608,274,0
3609,91,0
3610,41,0
3611,349,0
3612,49,0
2148,14,0
3613,71,0
3614,79,0
3615,182,0
3616,87,0
3617,121,0
3618,513,0
258,42,0
12,37,0
3619,18,0
3620,97,0
3621,63,0
3622,320,0
3185,440,0
1661,243,0
3623,203,0
3624,68,0
826,6,0
3625,431,0
329,68,0
3626,147,0
3627,66,0
3628,87,0
3629,274,0
3630,203,0
3631,312,1
3632,458,0
3633,288,0
3634,447,0
3635,150,0
3636,71,0
2533,5,0
3637,514,1
1365,27,0
3638,75,0
3639,27,0
3640,88,0
3641,124,0
3642,113,0
3643,124,0
270,238,1
3644,389,1
3645,21,0
1694,369,0
3646,127,0
3647,202,0
3648,115,0
3649,294,0
2821,33,0
3650,75,0
3651,86,0
3652,285,0
3653,68,0
3654,106,1
3655,41,0
3410,238,0
3656,26,0
3657,67,0
3658,50,0
3045,228,0
3659,252,0
3660,334,0
3661,100,0
3662,69,0
3663,68,0
3664,10,0
2534,258,0
2148,165,0
3665,12,0
3666,317,0
3667,3,0
579,208,0
3668,101,0
3669,262,0
3670,233,0
3671,366,0
479,211,0
3672,232,0
3673,449,0
3674,5,0
3675,350,0
3676,187,0
3677,18,0
3678,67,0
3679,29,1
3680,244,0
3681,282,1
3682,422,0
3683,54,1
3684,7,0
3685,120,1
3686,97,0
3687,202,0
3688,26,0
3689,42,0
3690,91,0
3691,70,0
3692,68,0
3693,22,0
3694,24,0
744,404,0
3695,125,0
3398,47,0
3696,37,0
3697,77,0
3698,375,0
3699,249,0
2338,174,0
3700,68,0
3701,175,0
3702,87,0
3703,515,0
3704,256,1
3705,6,0
3706,147,0
2881,93,0
3707,516,1
3708,48,0
3709,75,0
3249,68,0
3710,167,1
3711,406,1
3712,288,0
3713,1,0
3714,57,0
3715,21,0
3716,197,0
3717,391,1
3718,3,0
1267,0,0
3719,451,1
3720,175,0
3721,440,0
3722,22,0
3723,71,0
3724,37,0
3725,300,0
106,132,0
3726,93,0
3727,75,0
3728,393,0
3729,53,0
3730,227,0
3731,147,0
3732,60,0
3733,17,0
3734,37,0
3226,159,0
3735,271,0
3736,330,1
3737,285,0
3308,129,0
3738,39,0
240,394,1
3089,31,1
3739,517,1
3740,30,0
3741,182,0
3742,180,0
3743,199,0
2395,228,0
3144,411,0
3744,37,0
3745,153,0
3746,56,0
3747,408,0
3748,41,0
3749,307,1
3750,325,0
3751,18,0
1623,37,0
3752,67,0
3753,69,0
3754,47,0
3755,56,0
3756,6,0
3757,244,0
3758,153,0
3759,66,0
3760,394,1
3761,53,0
3762,388,0
1277,369,0
2738,202,0
3763,364,0
3764,158,0
3765,79,0
